,url,street_address,city,state,zipcode,neighborhood,beds,baths,square_footage,price,listing_type,description,details,home_type,lot_size,year_built,num_rooms,rooms_list,heating,heating_fuel,cooling_system,floor_types,air_con,microwave,dishwasher,disposal,washer,dryer,fireplace,vaulted_ceiling,double_pane,parking_type,garage,num_parking,security,num_stories,exterior_types,foundation_type,roof_type,patio,porch,deck,pool
1686,https://www.trulia.com/p/ca/rancho-cordova/11954-mircado-way-rancho-cordova-ca-95742--2411315554,11954 Mircado Way,Rancho Cordova,CA,95742,Rio del Oro,3,3,2700,566344,BUY,"NEW HOME...CHECK! 2x6 CONSTRUCTION...CHECK! QUICK MOVE-IN...CHECK! LOADED WITH UPGRADES...CHECK! Contact us for a personal tour and see what all the excitement is about!! This is the ELAN Series featuring ALL the Bells & Whistles. You can also go to our design center and completely Make it Your Own! These are Innovative homes with Thoughtful Architecture and amazing energy features! 2x6 construction, Covered Lanai, Whole House Fan, Tankless Water Heater, LED Lighting, Solar, Smart Home Features, and much more! 3 Single Stories and 3 Two Stories to choose from. NOTE: NO PG&E! We are SMUD!
","['Single Family Home', '$210/sqft', 'Lot Size: 4499 sqft', 'Built in 2020', '85 Days on Trulia', 'Rooms: Dining Room, Walk In Closet', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'See Virtual Tour', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Linoleum Vinyl, Tile', 'Fireplace', 'Vaulted Ceiling', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 3', 'Cable Ready', 'Modern Architecture', 'Stories: 2', 'Exterior: Cement Concrete Stone Stucco', 'Roof: Tile', 'Patio', 'Porch', 'MLS/Source ID: 20021479']",Single Family Home,4499.0,2020.0,0.0,"('Dining Room', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Linoleum Vinyl', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,UNKNOWN,UNKNOWN,Fireplace,Vaulted Ceiling,UNKNOWN,"('Attached Garage',)",Garage,3.0,UNKNOWN,2.0,"('Cement', 'Concrete', 'Stone', 'Stucco')",UNKNOWN,Tile,Patio,Porch,UNKNOWN,UNKNOWN
1687,https://www.trulia.com/p/ca/sacramento/4743-river-college-dr-sacramento-ca-95841--2085982281,4743 River College Dr,Sacramento,CA,95841,North Highlands,3,2,1303,300000,BUY,"3 bed 2 bath Mid Century Modern home at an affordable price. New floors, newer HVAC & Water Heater (2013), move in ready! Streng style modern with lots of natural light in a quiet community with low association dues & members only community pools and park.
","['Single Family Home', '$230/sqft', 'Lot Size: 3,485 sqft', '$27/monthly HOA', 'Built in 1975', '4 Days on Trulia', '6 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Floors: Laminate, Linoleum Vinyl', 'Vaulted Ceiling', 'Ceiling Fan', 'Parking: Carport, Attached Garage', 'Garage', 'Carport', 'Parking Spaces: 1', 'Barbeque Area', 'Stories: 1', 'Exterior: Wood', 'Foundation Type: Slab', 'Roof: Composition', 'Patio', 'Porch', 'Pool', 'MLS/Source ID: 20021381']",Single Family Home,3485.0,1975.0,6.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Laminate', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,Washer,UNKNOWN,UNKNOWN,Vaulted Ceiling,UNKNOWN,"('Carport', 'Attached Garage')",Garage,1.0,UNKNOWN,1.0,"('Wood',)", Slab,Composition,Patio,Porch,UNKNOWN,Pool
1688,https://www.trulia.com/p/ca/sacramento/5343-admiral-bend-way-sacramento-ca-95835--2411314484,5343 Admiral Bend Way,Sacramento,CA,95835,Village 7,3,2,1198,386000,BUY,"Lot 130 - BRAND NEW home in Natomas, 3 bedrooms, 2 bathrooms, walking distance to park and biking trails, Westlake Charter School. Home includes Whirlpool Appliance package including range w/gas burners/oven, dishwasher & microwave, Tankless water heater and radiant roof barrier, Master suite includes 2 sinks with walk in closet, *** Buyers have options for upgrades*** Home is under construction and estimated to be completed Oct/Nov 2020.
","['Single Family Home', '$322/sqft', 'Lot Size: 3053 sqft', '$66/monthly HOA', '4 Days on Trulia', 'Rooms: Dining Room, Pantry, Walk In Closet', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'See Virtual Tour', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Linoleum Vinyl', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 1', 'Cable Ready', 'Spanish Architecture', 'Stories: 1', 'Exterior: Stucco', 'Roof: Tile', 'MLS/Source ID: 20021344']",Single Family Home,3053.0,0.0,0.0,"('Dining Room', 'Pantry', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Linoleum Vinyl')",Air Conditioning,Microwave,Dishwasher,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,1.0,UNKNOWN,1.0,"('Stucco',)",UNKNOWN,Tile,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1689,https://www.trulia.com/property/3139075684-0-Walnut-Ave-Orangevale-CA-95662,Walnut Ave,Orangevale,CA,95662,UNKNOWN,0,0,,170000,BUY,"This lot/land is located at Walnut Ave, Orangevale, CA. Walnut Ave is in Orangevale, CA and in ZIP code 95662. It is currently for sale and has been listed on Trulia for 4 days. This property is listed for $170,000. This property has a lot size of 1.01 acres.
","['Lot Land', 'Lot Size: 1.01 acres', '4 Days on Trulia', 'MLS/Source ID: 20009079']",Lot Land,43995.6,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,UNKNOWN,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1690,https://www.trulia.com/p/ca/sacramento/3074-touchman-st-sacramento-ca-95833--1004299242,3074 Touchman St,Sacramento,CA,95833,Gateway West,3,3,1473,339000,BUY,"Call 916-862-5463 for Live 3d Tour...You will not want to miss this great home tucked away in the tight knit Sacramento neighborhood of Riverdale North. Kitchen, dining and living room space all flow together for the open floor plan layout that you are looking for! 3 bedrooms upstairs, 2 1/2 baths total. Upstairs laundry room comes with newer washer and dryer! This home has been kept very clean, everything is in great condition! Walk down the street to Peregrine park with basketball court, tennis court, baseball field and walking paths. Visit the member's only private clubhouse with a gym, rec rooms and a pool. Super easy freeway access, perfect for commuting. Near to shops, downtown and all that the Sacramento area has to offer!
","['Single Family Home', '$230/sqft', 'Lot Size: 2,065 sqft', '$57/monthly HOA', 'Built in 2006', '4 Days on Trulia', '6 Rooms', 'Rooms: Dining Room, Family Room, Pantry, Walk In Closet', 'Heating: Forced Air', 'See Virtual Tour', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Floors: Carpet, Laminate, Linoleum Vinyl', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Laundry Facilities', 'Fitness Center', 'Stories: 2', 'Exterior: Stucco Wood', 'Foundation Type: Slab', 'Roof: Tile', 'Pool', 'MLS/Source ID: 20021388']",Single Family Home,2065.0,2006.0,6.0,"('Dining Room', 'Family Room', 'Pantry', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Laminate', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,Washer,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,"('Stucco', 'Wood')", Slab,Tile,UNKNOWN,UNKNOWN,UNKNOWN,Pool
1691,https://www.trulia.com/p/ca/sacramento/6240-40th-ave-sacramento-ca-95824--1064502896,6240 40th Ave,Sacramento,CA,95824,Fruitridge Manor,3,0,993,259900,BUY,"Attractive and well maintained three bedroom, one bath home with with large backyard, covered patio and grass for kids and pets to run around and play. HVAC and patio cover installed in 2008, roof in 2010, ramp and other features make this suitable for persons with disabilities (or ramp can be removed if not wanted). Don't forget to click on the virtual tour link for a 3D showcase of this home
","['Single Family Home', '$262/sqft', 'Lot Size: 6,518 sqft', 'Built in 1952', '3 Days on Trulia', '5 Rooms', 'Rooms: Dining Room, Family Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'See Virtual Tour', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Refrigerator', 'Dishwasher', 'Disposal', 'Floors: Carpet, Hardwood, Linoleum Vinyl', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 1', 'Storage', 'Security System', 'Additional Storage', 'Cable Ready', 'Stories: 1', 'Exterior: Vinyl', 'Roof: Composition', 'Patio', 'Porch', 'Lawn', 'Sprinkler System', 'Disabled Access', 'MLS/Source ID: 20021725']",Single Family Home,6518.0,1952.0,5.0,"('Dining Room', 'Family Room')",Forced Air, Electric,"('Central',)","('Carpet', 'Hardwood', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,Washer,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,1.0,Security System,1.0,"('Vinyl',)",UNKNOWN,Composition,Patio,Porch,UNKNOWN,UNKNOWN
1692,https://www.trulia.com/p/ca/sacramento/5817-esrig-way-sacramento-ca-95841--2085985547,5817 Esrig Way,Sacramento,CA,95841,UNKNOWN,4,3,1814,415000,BUY,"This is an incredible opportunity to own a 4bd/3ba traditional home in a wonderful neighborhood with a community pool & tennis courts within walking distance. One full bedroom & bathroom downstairs complete with roll-in shower. Full RV access and a large yard. Newer windows, roof and solar. New interior paint & carpet.
","['Single Family Home', '$229/sqft', 'Lot Size: 6,970 sqft', '$61/monthly HOA', 'Built in 1978', '4 Days on Trulia', '7 Rooms', 'Rooms: Dining Room, Family Room, Pantry', 'Heating: Forced Air', 'See Virtual Tour', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Laminate, Tile', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage, Detached Garage', 'Garage', 'Rv Parking', 'Parking Spaces: 2', 'Stories: 2', 'Exterior: Stucco', 'Foundation Type: Slab', 'Roof: Composition', 'Pool', 'Disabled Access', 'MLS/Source ID: 20010494']",Single Family Home,6970.0,1978.0,7.0,"('Dining Room', 'Family Room', 'Pantry')",Forced Air, Electric,"('Central',)","('Carpet', 'Laminate', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage', 'Detached Garage')",Garage,2.0,UNKNOWN,2.0,"('Stucco',)", Slab,Composition,UNKNOWN,UNKNOWN,UNKNOWN,Pool
1693,https://www.trulia.com/p/ca/rancho-cordova/10520-bronwood-way-rancho-cordova-ca-95670--2085577820,10520 Bronwood Way,Rancho Cordova,CA,95670,Mills Ranch,3,0,1075,277500,BUY,"Probate sale, since the courts are closed, it looks like another 30 days to close, Will not go FHA or VA. Selling in AS-IS condition. Will not need court confirmation to close. 3 B/R , 1 Ba. almost a 5th of an acre. Great location close to River Access, schools, shopping, bus transportation
","['Condo', '$258/sqft', 'Lot Size: 7,841 sqft', 'Built in 1959', '2 Days on Trulia', '4 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Dishwasher', 'Disposal', 'Floors: Carpet, Hardwood, Linoleum Vinyl', 'Fireplace', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Cable Ready', 'Stories: 1', 'Exterior: Wood', 'Roof: Composition', 'Year Updated: 1967', 'Patio', 'Porch', 'MLS/Source ID: 20021613']",Condo,7841.0,1959.0,4.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Carpet', 'Hardwood', 'Linoleum Vinyl')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Wood',)",UNKNOWN,Composition,Patio,Porch,UNKNOWN,UNKNOWN
1694,https://www.trulia.com/p/ca/sacramento/9541-mirandy-dr-sacramento-ca-95827--1043745986,9541 Mirandy Dr,Sacramento,CA,95827,UNKNOWN,3,2,1344,344900,BUY,"OPEN HOUSE ON 02/11/2018 FROM 12-3PM KEY FEATURES Year Built: 1979 Sq Footage: 1630 sqft. Bedrooms: 3 Beds Bathrooms: 2 Bath Parking: 2 Car Garage with opener Lease Duration: 1 Year (See Details Below) Deposit: $1,500 Pets Policy: Will negotiate Laundry: Dryer and washer inclued Property Type: Single Family House DESCRIPTION Come home to a 3 bedroom 2 bath 1630sf home in the Rosemont community in Rancho Cordova. Front yard are maintained by home owner. This home features a covered patio and private back yard. Living room has a fireplace and laminate floors. Dining room has custom built-in cabinets and a slider which opens to the covered patio. Nice features throughout; laminate and tile floors, LED Celing lighting, neutral paint colors. Kitchen has dishwasher and disposer, electric range. Central heat and air, Dual Pane windows, Energy efficient hot water system, Garage door opener. Fenced yard with covered patio is easy maintenance. Folsom/Cordova School district - Close to shopping. Access to I-50 via Bradshow blvd. RENTAL FEATURES Living room with Fireplace Dining room Range / Oven Garbage disposal Covered Patio Fenced yard Lawn Heat: forced air Central A/C Double pane Cable-ready LEASE TERMS 1 year lease. Pets conditional - Resident pays Elect/Gas, Water, Sewer, Garbage. Call Ben @ 916-695-5899 Owner pays for Trash and Sewer, Tenant is reponsible for water, gas and electricity
","['Single Family Home', '$257/sqft', 'Lot Size: 6,000 sqft', 'Built in 1979', '3 Days on Trulia', '6 Rooms', 'Rooms: Dining Room, Family Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'See Virtual Tour', 'Cooling System: Central', 'Air Conditioning', 'Washer', 'Dryer', 'Floors: Carpet, Laminate', 'Fireplace', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 1', 'Exterior: Stucco', 'Foundation Type: Slab', 'Roof: Composition', 'MLS/Source ID: 20021709']",Single Family Home,6000.0,1979.0,6.0,"('Dining Room', 'Family Room')",Forced Air, Electric,"('Central',)","('Carpet', 'Laminate')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,Washer,Dryer,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Stucco',)", Slab,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1695,https://www.trulia.com/p/ca/sacramento/3572-troy-dalton-st-sacramento-ca-95816--2357324890,3572 Troy Dalton St,Sacramento,CA,95816,East Sacramento,4,4,2007,665000,BUY,"NOW VACANT AND SPARKLING just waiting for you! This beautiful home located in the much sought after McKinley Village community welcomes you home the moment you step in! This spacious 4 bedroom 3 1/2 bathroom home features an open floor plan with plenty of light and view of the amazing patio. Come home and enjoy relaxing in the incredible Hot Spring Spa and forget about the stresses of the day! Your new home is designed with the family in mind - complete with a junior master bedroom! The home is tastefully finished with crown molding, has a pre-wired sound system, and much more! You will LOVE being a part of one of Sacramento's premier luxury urban living communities! This incredible home is located within the boundaries of highly acclaimed Theodore Elementary and Sutter Middle Schools and is close to mid-town, eateries, and easy freeway access. Enjoy the summer at the clubhouse that offers a Jr Olympic pool, kid's pool just for the little ones, a spa, gym, and BBQ areas.
","['Single Family Home', '$331/sqft', 'Lot Size: 2,803 sqft', '$266/monthly HOA', 'Built in 2018', '71 Days on Trulia', '7 Rooms', 'Rooms: Dining Room, Walk In Closet', 'Heating: Forced Air', 'Cooling System: Central', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Disposal', 'Floors: Carpet, Laminate, Tile', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Fitness Center', 'Barbeque Area', 'Contemporary Architecture', 'Stories: 2', 'Exterior: Stucco', 'Roof: Composition', 'Pool', 'Hot Tub or Spa', 'MLS/Source ID: 20006978']",Single Family Home,2803.0,2018.0,7.0,"('Dining Room', 'Walk In Closet')",Forced Air,UNKNOWN,"('Central',)","('Carpet', 'Laminate', 'Tile')",Air Conditioning,Microwave,Dishwasher,Disposal,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,"('Stucco',)",UNKNOWN,Composition,UNKNOWN,UNKNOWN,UNKNOWN,Pool
1696,https://www.trulia.com/p/ca/sacramento/148-fairbanks-ave-sacramento-ca-95838--2085972998,148 Fairbanks Ave,Sacramento,CA,95838,Strawberry Manor,3,2,1021,274900,BUY,"Check out this BEAUTY! COZY AND AFFORDABLE! Offers NEW INTERIOR PAINT & NEW CARPET! Granite Countertops, Laminate and Tile Floors. Roomy Backyard with a Modern Curb Appeal! You'll be close to everything you need! freeway, shopping, schools, parks, transportation & more. HURRY Before its GONE!
","['Single Family Home', '$269/sqft', 'Lot Size: 5,663 sqft', 'Built in 1960', '38 Days on Trulia', '6 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Cooling System: Central', 'Air Conditioning', 'Floors: Laminate, Tile', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Stories: 1', 'Exterior: Stucco', 'Foundation Type: Slab', 'Roof: Composition', 'MLS/Source ID: 20015148']",Single Family Home,5663.0,1960.0,6.0,"('Dining Room',)",Forced Air,UNKNOWN,"('Central',)","('Laminate', 'Tile')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Stucco',)", Slab,Composition,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1697,https://www.trulia.com/p/ca/carmichael/3701-mackenzie-ln-carmichael-ca-95608--2351710925,3701 Mackenzie Ln,Carmichael,CA,95608,UNKNOWN,3,3,2548,624900,BUY,"*Received a $7,000 credit towards your buyer closing costs!!* 3D TOUR: https://my.matterport.com/show/?m=KEkVaYXh5YW This charming new built Carmichael single story is located on a private, well-manicured lane! The exterior white, brick and beam design evokes a warm modern farmhouse feel. The welcoming entry opens to light oak grey flooring and formal dining area leading into a graceful bright kitchen. The kitchen features a quartz island, window over sink, stainless steel appliances and nickel accent finishes. Alongside, is a spacious family room displaying a statement fireplace with built-in shelving! The comfortable master suite features an oversized walk in closet, outdoor access, double sinks, sunken tub, and separate shower stall. The backyard is private and features a covered patio. PLEASE USE GPS: 5549 ENGLE ROAD, CARMICHAEL CA 95608
","['Single Family Home', '$245/sqft', 'Lot Size: 8,320 sqft', '$50/monthly HOA', 'Built in 2019', '180+ Days on Trulia', 'Rooms: Dining Room, Walk In Closet', 'Heating: Forced Air', 'Cooling System: Central', 'See Virtual Tour', 'Air Conditioning', 'Floors: Carpet, Laminate, Tile', 'Fireplace', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 2', 'Luxury', 'Stories: 1', 'Exterior: Stone', 'Roof: Composition', 'Patio', 'Porch', 'MLS/Source ID: 20019285']",Single Family Home,8320.0,2019.0,0.0,"('Dining Room', 'Walk In Closet')",Forced Air,UNKNOWN,"('Central',)","('Carpet', 'Laminate', 'Tile')",Air Conditioning,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,UNKNOWN,"('Attached Garage',)",Garage,2.0,UNKNOWN,1.0,"('Stone',)",UNKNOWN,Composition,Patio,Porch,UNKNOWN,UNKNOWN
1698,https://www.trulia.com/property/5063527929-0-Walnut-Ave-B-Orangevale-CA-95662,Walnut Ave #B,Orangevale,CA,95662,UNKNOWN,0,0,,170000,BUY,"This lot/land is located at Walnut Ave #B, Orangevale, CA. Walnut Ave #B is in Orangevale, CA and in ZIP code 95662. It is currently for sale and has been listed on Trulia for 63 days. This property is listed for $170,000. This property has a lot size of 1.18 acres.
","['Lot Land', 'Lot Size: 1.18 acres', '63 Days on Trulia', 'MLS/Source ID: 20009073']",Lot Land,51400.799999999996,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,UNKNOWN,0.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1699,https://www.trulia.com/p/ca/citrus-heights/6419-woodhills-way-citrus-heights-ca-95621--2085407283,6419 Woodhills Way,Citrus Heights,CA,95621,Park Oaks,4,2,1858,430000,BUY,"Charming and spacious home that will make you wish shelter in place would never end! Come for the quiet neighborhood and stay for all the amenities this home has to offer including: separate living and family rooms, designated dinning space, spacious kitchen, optional quest/ Air BNB space that could be separated from the rest of the home, large RV parking and a resort like backyard perfect for relaxing or entertaining. The swimming pool and recently installed high-efficiency AC will have you happy to be home all summer long.
","['Single Family Home', '$231/sqft', 'Lot Size: 8,712 sqft', 'Built in 1959', '3 Days on Trulia', '6 Rooms', 'Rooms: Dining Room, Office', 'Furnished', 'Heating: Forced Air', 'Heating Fuel: Electric', 'Cooling System: Central', 'Air Conditioning', 'Microwave', 'Dishwasher', 'Floors: Carpet, Hardwood, Laminate', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Rv Parking', 'Parking Spaces: 2', 'Cable Ready', 'Stories: 2', 'Exterior: Brick Vinyl', 'Roof: Composition', 'Year Updated: 1961', 'Patio', 'Pool', 'MLS/Source ID: 20021707']",Single Family Home,8712.0,1959.0,6.0,"('Dining Room', 'Office')",Forced Air, Electric,"('Central',)","('Carpet', 'Hardwood', 'Laminate')",Air Conditioning,Microwave,Dishwasher,UNKNOWN,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,2.0,UNKNOWN,2.0,"('Brick', 'Vinyl')",UNKNOWN,Composition,Patio,UNKNOWN,UNKNOWN,Pool
1700,https://www.trulia.com/p/ca/sacramento/1711-maple-glen-rd-sacramento-ca-95864--1039583840,1711 Maple Glen Rd,Sacramento,CA,95864,UNKNOWN,5,4,4138,1149000,BUY,"Welcome home to the tranquil setting amidst majestic trees and winding creeks of prestigious Arden Oaks! Completely renovated and updated inside and out and was recently appraised for $1,300,000! You will enjoy being tucked away on nearly an acre of beautifully landscaped property with the convenience of being close to downtown, schools, shopping, and freeways. The open floorplan includes an expansive gourmet kitchen with a stunning oversized island, copious cabinet space, and upgraded appliances. An additional room features a wet bar and wine refrigerator for you to entertain your most scrupulous guests. And speaking of guests, if anyone wants to stay over, or you have family coming to visit, offer them privacy of their own room and bathroom separate from others. The large front courtyard is perfect to extend your home's square footage and enjoy in privacy. The huge yard has room for BOTH RV and boat parking. Don't forget an over-sized 4 car garage with a side roller door too!
","['Single Family Home', '$278/sqft', 'Lot Size: 0.81 acres', 'Built in 1959', '61 Days on Trulia', '2 Rooms', 'Rooms: Dining Room, Office, Pantry, Walk In Closet', 'Heating: Forced Air', 'Heating Fuel: Electric', 'See Virtual Tour', 'Cooling System: Central', 'Air Conditioning', 'Refrigerator', 'Dishwasher', 'Disposal', 'Floors: Carpet, Hardwood', 'Fireplace', 'Double Paned Windows', 'Ceiling Fan', 'Parking: Attached Garage', 'Garage', 'Rv Parking', 'Parking Spaces: 4', 'Ranch Architecture', 'Luxury', 'Stories: 1', 'Exterior: Stone Stucco Wood', 'Roof: Tile', 'Patio', 'Porch', 'Deck', 'MLS/Source ID: 20009259']",Single Family Home,35283.600000000006,1959.0,2.0,"('Dining Room', 'Office', 'Pantry', 'Walk In Closet')",Forced Air, Electric,"('Central',)","('Carpet', 'Hardwood')",Air Conditioning,UNKNOWN,Dishwasher,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,4.0,UNKNOWN,1.0,"('Stone', 'Stucco', 'Wood')",UNKNOWN,Tile,Patio,Porch,Deck,UNKNOWN
1701,https://www.trulia.com/p/ca/sacramento/3720-edison-ave-sacramento-ca-95821--2085848989,3720 Edison Ave,Sacramento,CA,95821,UNKNOWN,4,2,1798,349500,BUY,"Welcome to this Mid-Century Modern gem! Enjoy the exposed beam, vaulted ceilings and natural light throughout the home. Situated on 0.24 acres, this corner lot home has newer decks and a separate patio as well. Great for entertaining and enjoying the outdoors. The roof, dual pane windows, and HVAC system were installed within the last 5 years. Decks and fence installed 4 years ago. This house is ready for your personal touches and to make it your own!
","['Single Family Home', '$194/sqft', 'Lot Size: 10,454 sqft', 'Built in 1953', '2 Days on Trulia', '7 Rooms', 'Rooms: Dining Room', 'Heating: Forced Air', 'Heating Fuel: Electric', 'See Virtual Tour', 'Cooling System: Central', 'Air Conditioning', 'Microwave', 'Disposal', 'Floors: Carpet, Concrete, Linoleum Vinyl', 'Fireplace', 'Skylight', 'Double Paned Windows', 'Parking: Attached Garage', 'Garage', 'Parking Spaces: 1', 'Modern Architecture', 'Stories: 1', 'Exterior: Stucco Wood', 'Roof: Composition', 'Year Updated: 1959', 'Patio', 'Porch', 'Deck', 'MLS/Source ID: 20020798']",Single Family Home,10454.0,1953.0,7.0,"('Dining Room',)",Forced Air, Electric,"('Central',)","('Carpet', 'Concrete', 'Linoleum Vinyl')",Air Conditioning,Microwave,UNKNOWN,Disposal,UNKNOWN,UNKNOWN,Fireplace,UNKNOWN,Double Paned Windows,"('Attached Garage',)",Garage,1.0,UNKNOWN,1.0,"('Stucco', 'Wood')",UNKNOWN,Composition,Patio,Porch,Deck,UNKNOWN
